P00977,-6.149843,106.810523,-24.68656,-5.20785,0,-1.11207,-0.35865,-0.44633,-0.37006,-1.62858,-1.01029,-2.15008,-2.08883,-1.85354,-3.11465,-3.46397,-4.09998,-3.89201,-6.69987
P00978,-6.166906,106.818947,3.43959,0.72561,0,0.85226,0.9964,0.91592,1.12318,0.60055,1.60847,1.48168,1.75817,1.32971,0.89937,1.69093,0.76557,1.05949,1.49345
P00979,-6.153074,106.820222,-10.68051,-2.25315,0,-1.80874,-1.43741,-2.35286,-1.63901,-2.86032,-2.48206,-3.3414,-3.48573,-3.34417,-2.80906,-2.67131,-2.70807,-2.73612,-3.83908
P00980,-6.146865,106.824076,3.79733,0.80108,0,-0.2277,-1.65224,-1.33004,-0.61989,-0.69078,-0.93011,-1.43884,-0.57656,-0.2518,-0.75924,-0.67179,0.43175,0.52343,-0.3378
P00981,-6.14851,106.821127,-4.11475,-0.86804,0,-1.20721,-0.3514,-2.16607,-2.02233,-2.08946,-2.08088,-3.00023,-1.24354,-2.24656,-1.20929,-2.32125,-1.35419,-1.62006,-1.86728
P00982,-6.162076,106.82357,9.1648,1.9334,0,0.20265,-0.52599,0.14078,0.01957,0.50699,0.40163,1.06891,0.43657,-0.12634,-0.85647,1.25843,0.94073,1.08667,3.64892
P00983,-6.156321,106.806836,-2.5849,-0.54531,0,0.72655,2.57115,2.98297,2.12523,2.17535,-1.01482,0.85854,2.14328,1.58354,1.61861,2.27018,1.1926,0.55595,-0.01132
P00984,-6.149688,106.808314,-26.65869,-5.62389,0,-1.70212,-2.81936,-2.91649,-3.2498,-2.54579,-1.79584,-3.22373,-4.82799,-3.81043,-4.65433,-5.74403,-5.91107,-6.62264,-6.65424
P00985,-6.166941,106.818961,5.40089,1.13937,0,0.91242,0.23519,0.2797,-0.53041,0.47621,2.77674,1.52724,1.36145,0.61717,0.01589,0.48653,0.36032,0.97388,2.90611
P00986,-6.144057,106.824925,-0.363,-0.07658,0,0.52045,-0.11359,-0.53665,-0.22854,-1.00539,-0.54988,-1.37258,-1.36795,-0.85406,-0.38172,-0.01621,-0.7948,-0.02349,0.55966
P00987,-6.146823,106.824099,5.72428,1.20759,0,0.62732,0.50785,-0.70667,-0.54681,-0.50717,-0.01974,0.45791,0.8708,0.50861,0.32676,1.2878,0.12553,0.24816,2.09888
P00988,-6.150492,106.822745,-6.11999,-1.29107,0,0.25843,-1.89741,-2.79529,-4.81483,-3.50985,-2.13275,-5.11085,-2.67697,-1.69825,-2.57564,-3.52367,-1.7997,-1.72378,-3.07766
P00989,-6.144016,106.824846,1.98308,0.41835,0,0.98261,-0.48673,-1.01552,-1.2546,-1.61713,-1.26002,-2.28667,-1.84335,-0.79733,-0.87958,-0.02947,-0.40327,-0.25321,1.30449
P00990,-6.149731,106.808379,-18.00438,-3.79818,0,-0.40102,-0.25135,-0.90283,-1.9363,-1.90567,-2.15956,-2.23108,-1.66047,-2.54146,-2.60189,-2.8011,-3.29972,-3.87472,-4.23853
P00991,-6.15316,106.820358,-9.58919,-2.02292,0,-0.28463,-0.30498,-1.15929,-0.21533,-1.2181,-1.01571,-1.46298,-2.04653,-2.49081,-1.6931,-1.72703,-1.12625,-2.01859,-2.30111
P00992,-6.149797,106.810563,-22.72733,-4.79453,0,-0.97423,-0.1608,0.01992,0.08309,-1.17395,-0.40034,-1.75637,-1.44525,-1.08268,-2.60971,-2.86377,-3.36661,-2.87394,-6.82373
P00993,-6.144101,106.811352,8.13879,1.71695,0,0.10363,1.19722,0.03861,-1.01177,-0.57343,-2.26404,-0.49479,0.36715,-0.92278,0.39946,1.17942,0.17141,0.92768,3.3689
P00994,-6.166744,106.819461,-3.02418,-0.63798,0,1.13537,1.05319,0.86114,0.70125,-0.07102,0.71687,0.27768,0.64622,-0.13239,-0.487,1.29645,-0.15748,-0.064,0.37322
P00995,-6.167016,106.818874,2.42335,0.51123,0,1.21687,1.14712,1.00593,0.9311,1.22674,1.88412,1.60831,1.62297,1.67161,1.40701,1.90633,0.81722,0.96214,1.14447
P00996,-6.155781,106.807158,-1.41046,-0.29755,0,0.0604,0.97323,0.53008,-0.02047,0.60296,1.06436,-0.1818,0.09658,0.8486,0.40351,0.52822,-0.18932,-0.16294,0.06108
P00997,-6.155841,106.807051,-5.43422,-1.1464,0,1.83366,-0.23699,1.93085,-0.25347,1.9665,3.28079,1.3571,1.28949,1.08412,0.89466,0.23642,0.01891,-0.83403,-0.09375
P00998,-6.149871,106.810666,-26.24408,-5.53642,0,0.38035,-1.2854,0.93034,-0.61324,0.34285,1.21714,-1.20555,-2.7583,-3.05058,-3.82457,-3.29784,-3.15389,-3.37591,-5.84689
P00999,-6.147136,106.81431,0.90312,0.19052,0,-0.97144,-1.17293,-0.71497,-0.82216,-0.96873,-0.72192,-1.65349,-1.52659,-0.4028,-1.25208,-0.56571,-0.14063,-0.15761,-0.83312
P01000,-6.145388,106.825368,7.33007,1.54634,0,0.07419,-0.35396,-0.53328,-0.59142,-0.48678,-1.04082,-1.09121,-0.45918,0.27002,0.42583,0.33775,0.74191,0.79153,1.76966
P01001,-6.148544,106.821057,-8.87696,-1.87267,0,-0.28962,-0.24942,-1.30908,-1.67922,-1.13747,-2.09062,-2.68114,-1.44223,-1.26801,-1.10932,-1.96548,-2.07149,-2.51209,-2.11032
P01002,-6.149798,106.810557,-22.5917,-4.76592,0,-1.14939,-0.1813,-0.03632,-0.0165,-1.09721,-0.381,-1.63218,-1.58526,-1.21684,-2.53882,-2.81046,-3.37423,-2.97997,-6.86356
P01003,-6.159719,106.831299,7.85433,1.65694,0,0.75692,1.02917,0.68895,0.58056,0.77388,2.07884,1.00159,1.42608,1.84464,0.84241,1.90615,2.2903,2.15103,1.63256
P01004,-6.146844,106.824088,5.77747,1.21881,0,0.36464,-0.7125,-0.73348,-0.81181,-0.42748,-0.35226,-0.8563,-0.45005,0.17286,0.07118,0.09582,1.00643,0.82307,0.85074
P01005,-6.159741,106.826092,6.3666,1.34309,0,0.50079,1.25349,1.44709,0.91276,1.46977,1.65157,1.58083,1.56452,1.95903,1.85998,2.3429,1.19919,1.33513,2.14813
P01006,-6.164572,106.822858,-3.59918,-0.75928,0,1.64917,0.97575,3.58707,1.68654,2.41044,2.93571,3.22445,2.13256,2.5528,3.18986,1.79288,0.03413,-0.31908,0.74015
P01007,-6.144455,106.808877,-13.94748,-2.94235,0,-0.20932,-0.1664,-1.24973,-0.99419,-2.07958,-1.70147,-2.57234,-2.22619,-1.99967,-2.37021,-2.20666,-3.17079,-2.4721,-3.15599
P01008,-6.166902,106.819059,1.85273,0.39085,0,0.76033,0.38265,0.2384,0.34239,0.27389,1.39077,0.97156,1.09354,1.35582,0.67032,0.50465,0.32559,0.04103,1.20357
P01009,-6.14996,106.821546,-9.11253,-1.92237,0,1.69223,0.93167,0.75,-0.74744,-0.34295,-1.29477,-0.73176,-0.18445,-0.88816,0.16076,-0.66588,-1.53958,-2.28159,0.08613
P01010,-6.167027,106.819096,3.01354,0.63573,0,0.70797,0.77502,0.65523,1.81336,1.08818,1.61843,1.24368,1.68278,1.07803,0.91899,1.53638,0.76739,1.47442,1.04517
P01011,-6.164476,106.822675,4.41951,0.93233,0,1.21603,-1.07014,-0.02927,-0.92715,-0.56998,1.15419,-0.42143,-0.23919,-0.634,0.91126,0.60452,-0.29113,-0.16794,2.32956
P01012,-6.162048,106.823336,10.6337,2.24327,0,-0.65791,-1.2649,-1.11012,-0.5928,-0.98328,0.41961,-0.67557,-1.4039,-0.06282,0.14002,1.89084,0.49042,0.87339,1.81021
P01013,-6.145992,106.823896,7.66669,1.61736,0,1.05536,0.57158,-0.71701,-0.15807,-0.29034,0.09249,0.64805,-0.39147,1.03715,0.28198,0.65015,0.90879,0.90528,3.21947
P01014,-6.153059,106.820205,-10.25015,-2.16236,0,0.04233,0.61452,-0.0939,0.34999,-0.87649,-0.85369,-1.18328,-1.84325,-1.53802,-1.11087,-0.85709,-1.17591,-1.35474,-2.32188
P01015,-6.166782,106.81946,-5.95015,-1.25524,0,1.69896,1.28886,0.98939,1.00792,0.56224,0.89923,0.41966,0.85757,-0.07136,-0.60153,-0.59659,0.04987,0.26079,0.30928
P01016,-6.144012,106.824126,3.59352,0.75809,0,-0.46237,-0.6199,-1.09654,-1.05026,-1.05617,-1.17018,-1.42041,-1.06918,-0.65744,-0.85871,-0.53968,-0.06784,-0.08185,0.88044
P01017,-6.143968,106.824154,3.65471,0.77099,0,-0.6562,-0.51092,-1.13105,-1.27152,-1.03217,-1.07001,-1.39954,-1.08642,-0.48811,-0.66041,-0.4195,-0.22603,-0.13726,0.70072
P01018,-6.154061,106.820121,-9.68128,-2.04235,0,-0.34897,-0.31478,-0.45136,0.3653,-0.73586,-0.70879,-1.04003,-1.67275,-1.58385,-1.37316,-1.58739,-1.67478,-1.14766,-2.41248
P01019,-6.146923,106.824071,4.7222,0.99619,0,0.0444,-1.60345,-1.37174,-1.1913,-0.85552,-0.7049,-1.09475,-0.97034,-0.10312,-1.08592,-0.66167,0.2388,-0.0012,0.93987
P01020,-6.14412,106.824898,1.43226,0.30215,0,0.80546,-0.04369,-0.42621,-0.00845,-0.86857,-0.72882,-1.25663,-1.36722,-0.64791,0.23271,0.07296,-0.6419,-0.07086,1.64892
P01021,-6.150422,106.822718,-7.67351,-1.6188,0,0.14541,-0.58982,-1.20086,-1.10532,-2.27205,-0.77183,-1.59664,-1.47021,-1.92632,-1.80569,-2.42946,-1.21362,-1.29773,-2.00094
P01022,-6.144093,106.816957,4.2755,0.90195,0,-0.16329,-1.31454,-1.3322,-1.45334,-0.99747,-0.48737,-1.60423,-1.1843,0.57384,-0.15711,-0.41018,-0.18845,-0.18552,0.35741
P01023,-6.147021,106.81441,3.27876,0.69168,0,-0.68224,-0.81237,-0.46318,-0.79153,-1.22319,-0.48628,-0.65819,-0.73039,-0.44158,-0.92766,-0.50696,-0.46755,0.1681,0.87949
P01024,-6.143992,106.824131,3.41012,0.7194,0,-0.42266,-0.50719,-1.05624,-1.06194,-1.07253,-1.18595,-1.49575,-1.0283,-0.60488,-0.84703,-0.52391,-0.10989,-0.02346,0.84189
P01025,-6.14701,106.814091,-1.54786,-0.32653,0,-0.10005,0.06166,0.53662,-0.00083,-0.06022,0.4966,-0.25168,-0.4279,0.35133,-0.34011,-0.23907,-0.4663,-0.19352,0.13721
P01026,-6.154005,106.820024,-10.05249,-2.12066,0,0.93248,0.05721,0.22536,0.3837,-0.38198,-0.11664,-0.30728,-0.38696,-0.49005,-0.70098,-1.07328,-1.20706,-1.21116,-2.02344
P01027,-6.160028,106.826354,3.88606,0.8198,0,0.11915,1.35618,0.71768,0.21433,0.87446,1.87287,0.43826,1.52107,1.64224,1.47317,1.45485,1.6092,2.30811,-0.81668
P01028,-6.159438,106.832118,4.36968,0.92182,0,0.62618,1.35241,1.13019,1.06075,1.41188,2.11262,0.61807,1.49976,1.50284,1.05595,1.44175,1.836,2.15526,0.87257
P01029,-6.159776,106.826011,1.12424,0.23717,0,0.15091,0.51339,0.8446,3.19211,-0.10051,1.32253,1.07146,1.18458,0.84057,0.99313,1.56393,0.44902,0.70924,0.48544
P01030,-6.149963,106.821532,-10.72664,-2.26288,0,1.82511,1.1141,1.13903,-0.08611,0.19405,-0.98087,-0.56175,0.274,-0.65914,0.14077,-1.35843,-1.14628,-1.64173,-0.49197
P01031,-6.167811,106.819158,3.63422,0.76667,0,2.02572,0.36555,0.70695,1.97842,1.82539,2.01219,2.01523,1.34305,1.01986,0.99618,0.99281,1.72697,1.81695,2.00904
P01032,-6.148605,106.821313,-6.75058,-1.42409,0,-1.1165,-1.25018,-1.4688,-2.54698,-1.9392,-2.47476,-2.18434,-2.32731,-3.06136,-2.62569,-3.08699,-2.25724,-2.85266,-0.6765
P01033,-6.144569,106.817134,1.12026,0.23633,0,1.22873,0.5219,-0.58531,0.24088,-0.00508,-0.12081,0.06793,-0.45638,0.27763,0.15376,0.58047,0.64026,0.13425,0.8695
P01034,-6.159909,106.826104,5.90626,1.24598,0,-0.15958,1.33692,0.5622,0.541,0.8643,1.27824,0.36031,1.64263,1.56182,1.75915,1.63081,1.21412,1.33897,0.95201
P01035,-6.146822,106.824103,4.30519,0.90822,0,0.65576,-0.66957,-0.71385,-0.37223,-0.11871,-0.04254,-0.78045,-0.29331,0.42109,-0.3409,-0.16127,1.14756,1.16215,0.43012
P01036,-6.144121,106.824796,-1.41416,-0.29833,0,2.27765,-0.64906,-0.6873,-2.33731,-2.58366,-2.92879,-5.23467,-2.20541,-1.00746,-1.43362,-0.53205,-0.43569,-0.60035,0.43145
P01037,-6.167087,106.819359,6.1306,1.2933,0,2.31244,0.94477,0.82993,0.98443,0.92804,1.12039,1.46799,1.33778,0.38184,0.81018,1.24842,1.83133,1.17285,3.97613
P01038,-6.159442,106.832097,-0.37662,-0.07945,0,0.21624,1.55839,1.65125,2.0248,2.19993,2.83669,0.78137,2.01564,1.94847,0.92117,1.43962,1.92082,2.24766,-1.40587
P01039,-6.144615,106.808744,-11.95251,-2.52149,0,-0.36892,0.15593,-0.42752,-1.17143,-1.82007,-1.12949,-2.79046,-2.26294,-1.85867,-2.07284,-1.79869,-2.32612,-2.11334,-2.62493
P01040,-6.159521,106.831714,-2.76773,-0.58388,0,0.27932,1.72785,1.24794,2.3915,1.6798,2.74824,1.78135,0.0074,2.19514,0.01498,1.2714,1.18979,0.81515,-0.44164
P01041,-6.144596,106.808741,-12.14556,-2.56221,0,0.01158,0.20777,-0.10158,-0.75631,-1.45128,-0.87483,-2.45741,-1.97795,-1.72693,-1.72284,-1.71008,-2.19534,-1.98725,-2.34841
P01042,-6.144525,106.808999,-9.23646,-1.94851,0,-0.08559,-0.13815,-0.8865,-1.12176,-1.90902,-0.95747,-1.86035,-1.88282,-1.1064,-1.39024,-2.04492,-2.132,-1.72171,-2.08947
P01043,-6.147224,106.814065,2.01672,0.42545,0,-0.53247,-0.27365,0.38908,0.09471,0.4278,-0.05924,-0.61647,-0.02931,1.04991,0.08264,-0.0678,0.29542,0.68996,-0.12516
P01044,-6.149782,106.810542,-7.10449,-1.49876,0,-0.5923,-0.94791,-0.99341,-1.24677,-2.01678,-1.83568,-0.78944,-2.04876,-2.22135,-3.02453,-2.83262,-2.54738,-2.17362,0.08213
P01045,-6.15775,106.831847,8.38286,1.76844,0,-0.6524,0.38429,0.70338,-0.14942,0.05124,0.7118,0.39883,1.4859,0.73794,0.7304,0.98963,1.56399,1.75277,1.27957
P01046,-6.143875,106.809674,-6.80243,-1.43503,0,-0.54833,-1.17261,-1.47651,-1.98472,-2.73452,-3.5885,-2.79241,-2.46755,-1.77202,-2.48299,-1.7565,-2.2977,-2.68273,-1.53626
P01047,-6.160126,106.832091,8.08167,1.7049,0,1.26779,0.79212,1.08567,0.45947,1.5921,2.24056,1.3464,1.98111,2.46747,1.84089,2.19991,1.76498,1.811,2.31119
P01048,-6.144481,106.80875,-13.18452,-2.78139,0,-0.57639,-0.22886,-0.97925,-2.12548,-2.3351,-2.00991,-3.18125,-2.72056,-1.97043,-2.66865,-2.66239,-3.07814,-2.8085,-2.83119
P01049,-6.144403,106.817019,0.54117,0.11416,0,0.72677,-0.37418,-0.77785,0.60457,-0.47735,0.38856,-0.60412,-1.07765,0.18584,0.07732,-0.61542,1.28181,0.5453,-0.57474
P01050,-6.150231,106.822355,-7.40978,-1.56316,0,-0.84638,-1.83532,-2.0088,-1.41276,-2.51438,-1.59898,-1.80351,-2.86356,-2.77535,-2.03763,-3.11414,-2.28306,-2.04532,-2.02685
P01051,-6.144065,106.811343,17.4197,3.67484,0,0.47099,1.84017,0.24413,-1.19045,-0.32031,-2.182,-0.54731,0.85295,-0.47012,0.94685,2.21196,2.5092,3.21803,5.20109
P01052,-6.144247,106.824924,-0.43319,-0.09139,0,0.31967,-1.54379,-2.14294,-1.51118,-2.27966,-1.31671,-2.92931,-1.87518,-1.62293,-0.77988,-1.2909,-1.91198,-1.28898,0.39418
P01053,-6.149674,106.808384,-19.04978,-4.01872,0,-0.52996,-0.08539,-0.88267,-1.53243,-2.11504,-1.94785,-2.30034,-1.94053,-2.51309,-2.63441,-2.90087,-3.07228,-3.74515,-4.88463
P01054,-6.160007,106.826274,9.51628,2.00754,0,0.66095,1.19666,0.29519,0.74966,0.33699,0.81741,1.19262,0.44985,1.34741,1.02962,1.38329,1.42826,2.09043,3.36051
P01055,-6.144433,106.816965,-0.93133,-0.19647,0,0.32252,-1.21125,-1.21334,-0.04772,-1.25695,0.13215,-0.92019,-1.73696,-0.50875,-1.08278,-2.25415,0.94735,0.1728,-0.93
P01056,-6.153184,106.820424,-9.71965,-2.05045,0,-0.42046,-0.68122,-0.88173,-0.81711,-1.34881,-0.6387,-1.38077,-2.26474,-2.36017,-2.1653,-2.07088,-1.19281,-1.8058,-2.5586
P01057,-6.166883,106.819059,1.40768,0.29696,0,0.48302,0.33163,0.12678,0.39066,0.3264,1.29344,0.67742,1.07049,1.18552,0.37829,0.51283,0.16875,0.34229,0.65532
P01058,-6.149846,106.810511,-26.56661,-5.60446,0,-1.08037,-0.52679,-0.65689,-0.29241,-1.76914,-1.47115,-2.21779,-2.50819,-2.49908,-3.69101,-3.92174,-4.72042,-4.48667,-6.42327
P01059,-6.16698,106.818679,-2.2407,-0.4727,0,1.94315,1.1514,0.1632,1.1653,0.38629,1.74378,1.48524,0.91645,1.3627,0.49504,0.42886,-0.27364,0.10328,1.22296
P01060,-6.144225,106.824939,1.093,0.23058,0,0.57374,-0.98479,-1.50431,-0.59041,-1.67246,-0.90316,-2.21636,-1.83091,-1.24393,-0.12547,-0.61591,-1.1062,-0.62801,1.00993
P01061,-6.159396,106.831677,7.53224,1.58899,0,1.08454,1.78615,1.37913,0.92375,1.55651,2.54905,1.22964,1.61372,2.24874,1.19295,2.19533,2.28914,2.9289,1.99615
P01062,-6.153054,106.820229,-11.50995,-2.42813,0,-0.30082,0.01225,-0.2287,-0.02917,-1.09459,-1.47462,-1.85937,-2.28449,-2.3272,-1.4778,-1.01203,-1.86756,-1.87749,-2.71584
P01063,-6.146863,106.82409,4.5231,0.95419,0,0.51782,-1.03422,-0.88101,-0.27397,-0.38409,-0.18587,-0.66093,-0.50621,0.30738,-0.39076,0.19977,0.32124,0.54839,1.02688
P01064,-6.144544,106.808814,-9.22086,-1.94522,0,-0.63083,-0.0211,-0.99658,-2.67534,-2.27783,-1.27043,-2.95052,-2.04615,-1.60471,-2.27265,-1.95764,-2.25701,-2.08761,-2.44617
P01065,-6.159429,106.832068,2.57107,0.54239,0,-0.31866,0.45403,0.16614,0.06031,0.74626,0.97088,-0.44506,0.08058,0.55317,0.45737,0.50864,0.85672,1.45096,-0.42606
P01066,-6.166482,106.819444,8.25002,1.74042,0,0.83986,-0.32891,-1.11926,0.77434,-1.3129,-0.11897,0.83137,1.7367,-0.54821,-0.78606,0.31661,0.65559,0.48732,3.82592
P01067,-6.148488,106.821049,-9.65911,-2.03768,0,0.03038,-0.61358,-1.31933,-0.94678,-1.20318,-1.84535,-1.44959,-2.07575,-1.35643,-1.1566,-2.15291,-3.22239,-2.99098,-0.75556
P01068,-6.14708,106.814307,2.59202,0.54681,0,-0.81252,-0.4162,-0.56377,-0.2359,-0.2582,-0.72841,-1.32256,-1.76681,-1.24514,-1.0038,-0.91557,0.74522,0.80785,0.27323
P01069,-6.150572,106.822264,-7.52258,-1.58696,0,1.58506,0.35389,-0.11247,-0.43649,-1.14034,-1.59017,0.23855,-2.62947,-2.04108,-2.18817,-1.52006,-1.98265,-1.62456,1.86652
P01070,-6.146772,106.824071,2.35273,0.49633,0,1.29723,0.62673,-0.2813,-0.00071,0.18546,-0.13847,0.11114,0.33493,0.88435,0.23454,0.89137,0.73969,0.59136,0.93246
P01071,-6.160192,106.821564,-23.60817,-4.98035,0,2.88402,-0.08018,2.11476,0.98256,1.06513,0.80307,-1.17401,0.62972,0.25468,-0.10373,1.14454,-4.60213,-4.50692,-3.26284
P01072,-6.153055,106.820224,-11.51582,-2.42936,0,-0.30024,0.0105,-0.23162,-0.03209,-1.09751,-1.47871,-1.86229,-2.288,-2.32837,-1.48014,-1.01787,-1.86873,-1.87925,-2.717
P01073,-6.149878,106.810537,-28.74914,-6.06489,0,-1.22013,-0.95398,-1.37432,-1.02561,-2.58891,-1.84726,-2.41123,-2.94152,-3.09965,-4.10023,-4.98333,-5.72519,-5.58986,-6.53122
P01074,-6.167013,106.819261,4.11952,0.86905,0,1.25516,0.45113,0.65847,0.94808,0.97351,1.14651,1.22167,1.44265,0.20864,0.33229,1.08624,1.20097,1.36925,2.05083
P01075,-6.146685,106.824217,10.04381,2.11883,0,-5.11569,-1.72062,-3.0447,-2.2301,-2.68211,-1.5772,-1.68421,-2.02857,-1.79393,-2.42934,-1.2265,0.14346,-0.2793,-0.69732
P01076,-6.144131,106.816956,3.15646,0.66588,0,-0.51836,-0.69099,-0.79932,-0.02517,-0.78701,-0.71906,-1.52476,-0.7897,0.10594,0.00546,0.53389,0.27418,0.25429,-0.48001
P01077,-6.160139,106.821547,-1.07781,-0.22737,0,1.4291,0.43427,1.82569,0.70746,0.883,-0.83329,-0.0325,0.99945,0.91194,-0.77967,0.71512,0.2721,0.50106,1.3533
P01078,-6.156295,106.806869,-6.30545,-1.33019,0,0.27861,1.21801,1.08339,0.87805,1.00094,0.88364,0.22208,0.38177,0.51258,0.31088,0.27367,0.33378,-0.37439,-1.6761
P01079,-6.159772,106.826033,8.87837,1.87297,0,-0.75833,1.14645,1.67586,-1.96531,0.76946,2.40665,1.38099,1.31422,1.88588,1.57169,2.10509,0.94111,1.24976,1.89778
P01080,-6.144106,106.82487,-0.95459,-0.20138,0,0.96672,-0.09149,-0.66356,-0.623,-1.31428,-0.94235,-2.08411,-1.58563,-0.98691,-0.38132,-0.12735,-0.9223,-0.52058,0.84961
P01081,-6.14389,106.809696,-0.38531,-0.08128,0,-0.62143,-1.63411,-2.21202,-2.65828,-3.1251,-4.35655,-2.70187,-2.65535,-1.44301,-2.48311,-1.73607,-2.09725,-2.44067,0.56875
P01082,-6.16215,106.822837,-2.91819,-0.61562,0,0.37123,-0.51321,0.5425,1.81217,1.6791,2.04317,1.05891,0.28888,1.15621,0.14997,-0.27755,0.16556,0.5947,-0.80662
P01083,-6.159856,106.826272,6.62843,1.39833,0,0.35515,0.97544,0.675,0.50277,0.64201,1.51753,0.9259,1.33799,1.4191,1.30182,1.29377,1.07573,1.87443,1.72875
P01084,-6.16654,106.81944,7.57971,1.59901,0,0.78613,0.80527,2.61485,3.51864,1.22423,5.11473,3.44472,0.29784,1.71456,-0.13201,2.47248,3.0039,3.19554,3.16573
P01085,-6.144137,106.81136,4.79985,1.01257,0,-0.79296,0.04668,-1.04509,-2.14042,-1.42832,-3.22866,-1.13202,-0.5759,-1.85323,-0.61334,0.12391,-1.48345,-0.94686,2.49377
P01086,-6.14847,106.821047,-8.99247,-1.89704,0,-0.30128,-0.62715,-1.68226,-1.65307,-1.63072,-2.25447,-2.88983,-1.88726,-1.82236,-1.39492,-2.20353,-2.71651,-2.47868,-1.92112
P01087,-6.144198,106.816999,4.63305,0.97738,0,-0.35302,-0.05961,-1.63509,-0.96675,-1.18378,0.27526,-1.17364,-0.34972,0.31822,0.22883,0.22214,0.615,0.05866,-0.02571
P01088,-6.149855,106.810649,-19.3622,-4.08463,0,-0.26256,-0.87448,-0.83925,-1.20561,-1.686,-0.86441,-2.17825,-2.10582,-2.22894,-3.57697,-2.93047,-3.14181,-3.22499,-4.95283
P01089,-6.150503,106.822785,-5.1761,-1.09194,0,-0.37864,-0.97939,-1.84046,-1.77375,-2.42494,-1.09702,-1.53986,-1.30586,-1.75118,-2.15431,-2.31487,-1.69997,-1.49788,-1.43166
P01090,-6.160137,106.821557,-1.09364,-0.23071,0,1.42735,0.43602,1.82394,0.70629,0.883,-0.83329,-0.03366,0.99595,0.91019,-0.78201,0.71396,0.26976,0.49697,1.3498
P01091,-6.161498,106.823797,-0.18065,-0.03811,0,0.70827,-0.6194,0.06801,0.07568,0.69012,2.10359,-0.03474,0.16954,0.39704,0.74881,0.77356,0.32035,0.2865,-0.72796
P01092,-6.157751,106.831841,8.29481,1.74986,0,-0.6221,0.41983,0.72145,0.05625,0.04833,0.70772,0.42156,1.47367,0.74261,0.71816,1.03391,1.52553,1.87163,1.28249
P01093,-6.161497,106.823802,0.36264,0.0765,0,0.23028,-0.45756,0.34946,0.10143,0.67969,2.03826,0.47341,0.39638,0.02404,0.70486,0.75833,0.44815,0.13292,-0.41131
P01094,-6.144619,106.809003,6.77727,1.42973,0,-0.57576,1.21884,0.15327,0.30523,-0.40205,0.38333,-0.79735,-0.81082,0.04357,-0.11551,1.24856,4.13509,4.09289,-2.36976
P01095,-6.167639,106.817494,0.0314,0.00662,0,0.17068,1.45787,0.52456,0.54874,0.7306,1.77571,1.21583,0.60044,0.69608,1.42747,0.84885,0.57877,0.27131,0.15019
P01096,-6.15398,106.819589,-9.95162,-2.09938,0,-0.4125,-0.0574,-0.32673,-1.51767,-0.77812,-1.87372,-1.38162,-1.72301,-1.59077,-1.55835,-1.97253,-1.97302,-1.56331,-2.44499
P01097,-6.16699,106.819093,2.91149,0.6142,0,0.66294,0.82964,0.98625,1.81713,1.29166,1.68711,1.31453,1.60456,1.09236,0.95457,1.51106,0.94081,1.67296,0.96726
P01098,-6.144031,106.824124,1.28842,0.2718,0,-0.49914,-0.36983,-1.01274,-0.97069,-0.8227,-0.82982,-1.20666,-0.99286,-0.54818,-0.708,-0.71834,-0.3789,-0.45307,0.36961
P01099,-6.166941,106.819055,2.12296,0.44786,0,0.94108,0.6477,0.70794,1.36675,0.77007,1.71594,1.06398,1.22091,1.25997,0.80535,0.87521,0.79666,1.03156,1.17042
P01100,-6.162009,106.823621,-1.05173,-0.22187,0,-0.75002,-0.33095,0.97058,0.20838,0.8259,0.34717,0.18592,1.02714,0.46405,-0.09378,0.86947,0.08517,0.10151,-1.40965
P01101,-6.150595,106.822429,-3.01736,-0.63654,0,-1.45275,-2.18174,-2.97091,-2.40709,-3.2339,-2.66275,-2.68091,-3.02197,-3.75729,-2.94038,-3.63008,-2.23966,-1.63159,-0.92426
P01102,-6.149706,106.808319,-20.45051,-4.31422,0,-0.78428,-0.21208,-1.19882,-1.33926,-2.26946,-2.36023,-2.30547,-2.01007,-2.4757,-2.78761,-3.15575,-3.78296,-4.48515,-4.89822
P01103,-6.167038,106.819043,2.90466,0.61276,0,0.80529,1.08982,0.76933,1.79976,1.44698,1.62578,1.46047,1.81008,1.59214,1.19752,1.87228,0.60853,1.03333,1.47283
P01104,-6.149825,106.810518,-24.10766,-5.08573,0,-1.39118,0.16451,-0.20691,-0.21324,-1.58493,-0.62596,-1.95846,-1.80653,-2.33592,-2.71203,-3.18532,-3.71951,-3.46468,-6.84448
P01105,-6.163567,106.819891,-17.41191,-3.6732,0,-0.34939,-1.28669,-0.35524,2.5997,-0.3485,-0.83113,0.01136,-1.78142,-1.98584,-1.95268,-2.2094,-2.69241,-2.39327,-4.1109
P01106,-6.146719,106.824051,4.41506,0.9314,0,-0.1336,-0.22973,-0.96083,-1.2876,-0.50942,-1.5457,-0.95209,-1.16188,-0.92267,-0.55212,-0.59273,0.49377,0.3834,1.22058
P01107,-6.155798,106.807077,1.44352,0.30452,0,-1.87985,0.17748,1.93496,0.31029,-1.2905,-0.28702,-0.27804,3.32903,-1.27753,-0.27995,-0.05981,0.46333,0.07408,-0.25612
P01108,-6.153991,106.82,-8.49229,-1.79152,0,0.70714,0.50774,0.20567,0.37093,-0.35539,-0.59069,-0.00429,-0.43046,-0.46025,-0.66705,-1.44548,-0.84978,-0.8679,-1.39913
